IdDominio,Texto,IdLengua,Texto,IdRasgo,Texto,IdValorRasgo,Texto
3,Estructura Argumental ,75,Kakua,8,Codificación de A,5,proclitico
3,Estructura Argumental ,75,Kakua,9,Codificación de P ,4,sin marca
3,Estructura Argumental ,75,Kakua,10,Codificación de T,1,sin marca
3,Estructura Argumental ,75,Kakua,11,Codificación de R,5,sin marca
3,Estructura Argumental ,75,Kakua,12,alineamiento intransitivo-transitivo (flaggi),2,nom-acc
3,Estructura Argumental ,75,Kakua,13,alineamiento transitivo-ditransitivo (flaggi),1,neutro
3,Estructura Argumental ,75,Kakua,6,Codificación de S en el sustantivo ,2,Sin marca
3,Estructura Argumental ,75,Kakua,1,Codificación de A en el sustantivo ,2,Sin marca
3,Estructura Argumental ,75,Kakua,2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,75,Kakua,14,Codificación de P en el sustantivo ,4,encl?tico
3,Estructura Argumental ,75,Kakua,15,Marcación de T en el sustantivo ,3,encl?tico
3,Estructura Argumental ,75,Kakua,16,Marcación de R en el sustantivo ,5,encl?tico
3,Estructura Argumental ,76,Moseten (tsimane / chimane),3,Alineamiento intransitivo transitivo,1,nominativo acusativo (A=S≠P)
3,Estructura Argumental ,76,Moseten (tsimane / chimane),4,Alineamiento transitivo ditransitivo,2,secundativo o de objeto secundario (T≠P)
3,Estructura Argumental ,76,Moseten (tsimane / chimane),5,fusión de argumentos,2,no fusión
3,Estructura Argumental ,76,Moseten (tsimane / chimane),7,Codificación de S,1,Sufijo verbal
3,Estructura Argumental ,76,Moseten (tsimane / chimane),8,Codificación de A,1,Sufijo verbal
3,Estructura Argumental ,76,Moseten (tsimane / chimane),9,Codificación de P ,1,Sufijo verbal
3,Estructura Argumental ,76,Moseten (tsimane / chimane),10,Codificación de T,1,sin marca
3,Estructura Argumental ,76,Moseten (tsimane / chimane),11,Codificación de R,1,sufijo verbal
3,Estructura Argumental ,76,Moseten (tsimane / chimane),12,alineamiento intransitivo-transitivo (flaggi),1,neutro
3,Estructura Argumental ,76,Moseten (tsimane / chimane),13,alineamiento transitivo-ditransitivo (flaggi),1,neutro
3,Estructura Argumental ,76,Moseten (tsimane / chimane),6,Codificación de S en el sustantivo ,2,Sin marca
3,Estructura Argumental ,76,Moseten (tsimane / chimane),1,Codificación de A en el sustantivo ,2,Sin marca
3,Estructura Argumental ,76,Moseten (tsimane / chimane),2,Doble marcación de argumentos ,2,Ausencia
3,Estructura Argumental ,76,Moseten (tsimane / chimane),14,Codificación de P en el sustantivo ,2,Sin marca
3,Estructura Argumental ,76,Moseten (tsimane / chimane),15,Marcación de T en el sustantivo ,2,Sin marca
3,Estructura Argumental ,76,Moseten (tsimane / chimane),16,Marcación de R en el sustantivo ,2,Sin marca
4,Negación,1,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,1,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,1,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,1,Moseten (tsimane / chimane),5,Tipo de indefinidos negativos,1,Basados en interrogativos
4,Negación,1,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,2,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,2,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,2,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,2,2da persona imperativa y negacion no-estandar
4,Negación,2,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,3,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,3,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,3,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,2,2da persona imperativa y negacion no-estandar
4,Negación,3,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,4,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,4,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,4,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,2,2da persona imperativa y negacion no-estandar
4,Negación,4,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,5,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,5,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,5,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,2,2da persona imperativa y negacion no-estandar
4,Negación,5,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,7,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,7,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,7,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,1,2da persona imperativa y negacion estandar
4,Negación,7,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,8,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,8,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,8,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,8,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,9,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,9,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,9,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,1,2da persona imperativa y negacion estandar
4,Negación,9,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,10,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,10,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,10,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,0,sin datos
4,Negación,10,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,11,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,11,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,11,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,11,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,12,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,12,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,12,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,13,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,13,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,13,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,2,2da persona imperativa y negacion no-estandar
4,Negación,13,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,14,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,14,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,14,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,3,Distinto de 2da P imperativa y neg estandar
4,Negación,14,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,15,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,15,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,15,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,15,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,16,Moseten (tsimane / chimane),2,Orden de negador y verbo,2,Post-verbal
4,Negación,16,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,16,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,16,Moseten (tsimane / chimane),1,Estrategia de codificación,3,Verbo auxiliar negativo
4,Negación,17,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,17,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,17,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,21,Moseten (tsimane / chimane),2,Orden de negador y verbo,3,prefijacion
4,Negación,21,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,21,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,23,Moseten (tsimane / chimane),2,Orden de negador y verbo,9,doble negacion opcional
4,Negación,23,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,23,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,3,Distinto de 2da P imperativa y neg estandar
4,Negación,23,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,25,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,25,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,25,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,1,2da persona imperativa y negacion estandar
4,Negación,25,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,26,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,26,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,26,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,2,2da persona imperativa y negacion no-estandar
4,Negación,26,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,27,Moseten (tsimane / chimane),2,Orden de negador y verbo,2,Post-verbal
4,Negación,27,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,27,Moseten (tsimane / chimane),1,Estrategia de codificación,4,palabra negativa (unclear if particle or verb
4,Negación,28,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,28,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,28,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,28,Moseten (tsimane / chimane),1,Estrategia de codificación,3,Verbo auxiliar negativo
4,Negación,29,Moseten (tsimane / chimane),2,Orden de negador y verbo,2,Post-verbal
4,Negación,29,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,29,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,3,Distinto de 2da P imperativa y neg estandar
4,Negación,29,Moseten (tsimane / chimane),1,Estrategia de codificación,3,Verbo auxiliar negativo
4,Negación,30,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,30,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,30,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,30,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,35,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,35,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,35,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,3,Distinto de 2da P imperativa y neg estandar
4,Negación,35,Moseten (tsimane / chimane),1,Estrategia de codificación,6,doble negacion (negacion bipartita)
4,Negación,36,Moseten (tsimane / chimane),2,Orden de negador y verbo,9,doble negacion opcional
4,Negación,36,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,36,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,2,2da persona imperativa y negacion no-estandar
4,Negación,36,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,37,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,37,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,37,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,2,2da persona imperativa y negacion no-estandar
4,Negación,37,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,39,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,39,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,39,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,2,2da persona imperativa y negacion no-estandar
4,Negación,39,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,41,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,41,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,41,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,2,2da persona imperativa y negacion no-estandar
4,Negación,41,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,42,Moseten (tsimane / chimane),2,Orden de negador y verbo,2,Post-verbal
4,Negación,42,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,42,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,42,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,43,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,43,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,43,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,43,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,44,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,44,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,44,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,2,2da persona imperativa y negacion no-estandar
4,Negación,44,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,45,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,45,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,45,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,2,2da persona imperativa y negacion no-estandar
4,Negación,45,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,46,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,46,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,46,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,2,2da persona imperativa y negacion no-estandar
4,Negación,46,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,47,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,47,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,47,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,47,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,48,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,48,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,48,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,3,Distinto de 2da P imperativa y neg estandar
4,Negación,48,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,49,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,49,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,49,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,49,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,50,Moseten (tsimane / chimane),2,Orden de negador y verbo,2,Post-verbal
4,Negación,50,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,50,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,3,Distinto de 2da P imperativa y neg estandar
4,Negación,50,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,51,Moseten (tsimane / chimane),2,Orden de negador y verbo,2,Post-verbal
4,Negación,51,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,51,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,1,2da persona imperativa y negacion estandar
4,Negación,51,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,52,Moseten (tsimane / chimane),2,Orden de negador y verbo,2,Post-verbal
4,Negación,52,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,52,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,3,Distinto de 2da P imperativa y neg estandar
4,Negación,52,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,53,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,53,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,53,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,53,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,54,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,54,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,54,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,54,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,55,Moseten (tsimane / chimane),2,Orden de negador y verbo,2,Post-verbal
4,Negación,55,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,55,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,55,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,56,Moseten (tsimane / chimane),2,Orden de negador y verbo,2,Post-verbal
4,Negación,56,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,56,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,2,2da persona imperativa y negacion no-estandar
4,Negación,56,Moseten (tsimane / chimane),1,Estrategia de codificación,3,Verbo auxiliar negativo
4,Negación,57,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,57,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,57,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,3,Distinto de 2da P imperativa y neg estandar
4,Negación,57,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,58,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,58,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,58,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,1,2da persona imperativa y negacion estandar
4,Negación,58,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,59,Moseten (tsimane / chimane),2,Orden de negador y verbo,9,doble negacion opcional
4,Negación,59,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,59,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,59,Moseten (tsimane / chimane),1,Estrategia de codificación,5,Variacion entre palabra negativa y afijo
4,Negación,61,Moseten (tsimane / chimane),2,Orden de negador y verbo,2,Post-verbal
4,Negación,61,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,61,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,3,Distinto de 2da P imperativa y neg estandar
4,Negación,61,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,62,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,62,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,63,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,63,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,63,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,63,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,64,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,64,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,64,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,64,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,65,Moseten (tsimane / chimane),2,Orden de negador y verbo,3,prefijacion
4,Negación,65,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,65,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,65,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,67,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,67,Moseten (tsimane / chimane),1,Estrategia de codificación,3,Verbo auxiliar negativo
4,Negación,68,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,68,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
4,Negación,71,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,71,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,71,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,1,2da persona imperativa y negacion estandar
4,Negación,71,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,72,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,72,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,72,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,72,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,74,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,74,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,74,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,3,Distinto de 2da P imperativa y neg estandar
4,Negación,74,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,75,Moseten (tsimane / chimane),2,Orden de negador y verbo,4,sufijacion
4,Negación,75,Moseten (tsimane / chimane),3,Simetría,2,Asimetrica
4,Negación,75,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,4,Distinto de 2da P imperativa y neg noestandar
4,Negación,75,Moseten (tsimane / chimane),1,Estrategia de codificación,1,afijacion
4,Negación,76,Moseten (tsimane / chimane),2,Orden de negador y verbo,1,Pre-verbal
4,Negación,76,Moseten (tsimane / chimane),3,Simetría,1,Simetrica
4,Negación,76,Moseten (tsimane / chimane),4,Tipo de contrucciones prohibitivas,1,2da persona imperativa y negacion estandar
4,Negación,76,Moseten (tsimane / chimane),1,Estrategia de codificación,2,particula
5,Sintaxis Compleja,1,Moseten (tsimane / chimane),1,Desiderativa correferencial,4,Nominalizacion
5,Sintaxis Compleja,1,Moseten (tsimane / chimane),1,Desiderativa correferencial,5,Raices verbales seriales
5,Sintaxis Compleja,1,Moseten (tsimane / chimane),2,Manera,4,Nominalizacion
5,Sintaxis Compleja,1,Moseten (tsimane / chimane),2,Manera,5,Raices verbales seriales
5,Sintaxis Compleja,2,Moseten (tsimane / chimane),1,Desiderativa correferencial,4,Nominalizacion
5,Sintaxis Compleja,2,Moseten (tsimane / chimane),1,Desiderativa correferencial,6,Afijo
5,Sintaxis Compleja,2,Moseten (tsimane / chimane),2,Manera,4,Nominalizacion
5,Sintaxis Compleja,5,Moseten (tsimane / chimane),1,Desiderativa correferencial,4,Nominalizacion
5,Sintaxis Compleja,5,Moseten (tsimane / chimane),1,Desiderativa correferencial,6,Afijo
5,Sintaxis Compleja,5,Moseten (tsimane / chimane),2,Manera,4,Nominalizacion
5,Sintaxis Compleja,7,Moseten (tsimane / chimane),1,Desiderativa correferencial,4,Nominalizacion
5,Sintaxis Compleja,7,Moseten (tsimane / chimane),1,Desiderativa correferencial,6,Afijo
5,Sintaxis Compleja,7,Moseten (tsimane / chimane),2,Manera,4,Nominalizacion
5,Sintaxis Compleja,9,Moseten (tsimane / chimane),1,Desiderativa correferencial,4,Nominalizacion
5,Sintaxis Compleja,9,Moseten (tsimane / chimane),1,Desiderativa correferencial,6,Afijo
5,Sintaxis Compleja,9,Moseten (tsimane / chimane),2,Manera,4,Nominalizacion
5,Sintaxis Compleja,10,Moseten (tsimane / chimane),1,Desiderativa correferencial,4,Nominalizacion
5,Sintaxis Compleja,10,Moseten (tsimane / chimane),1,Desiderativa correferencial,5,Raices verbales seriales
5,Sintaxis Compleja,10,Moseten (tsimane / chimane),2,Manera,4,Nominalizacion
5,Sintaxis Compleja,11,Moseten (tsimane / chimane),1,Desiderativa correferencial,4,Nominalizacion
5,Sintaxis Compleja,14,Moseten (tsimane / chimane),1,Desiderativa correferencial,4,Nominalizacion
5,Sintaxis Compleja,14,Moseten (tsimane / chimane),2,Manera,4,Nominalizacion
5,Sintaxis Compleja,15,Moseten (tsimane / chimane),1,Desiderativa correferencial,4,Nominalizacion
5,Sintaxis Compleja,15,Moseten (tsimane / chimane),2,Manera,4,Nominalizacion
5,Sintaxis Compleja,19,Moseten (tsimane / chimane),1,Desiderativa correferencial,1,Yuxtaposicion
5,Sintaxis Compleja,19,Moseten (tsimane / chimane),1,Desiderativa correferencial,6,Afijo
5,Sintaxis Compleja,19,Moseten (tsimane / chimane),2,Manera,1,Yuxtaposicion
5,Sintaxis Compleja,19,Moseten (tsimane / chimane),4,Tiempo,2,Conjuncion
5,Sintaxis Compleja,21,Moseten (tsimane / chimane),1,Desiderativa correferencial,1,Yuxtaposicion
5,Sintaxis Compleja,21,Moseten (tsimane / chimane),1,Desiderativa correferencial,2,Conjuncion
5,Sintaxis Compleja,21,Moseten (tsimane / chimane),1,Desiderativa correferencial,4,Nominalizacion
5,Sintaxis Compleja,21,Moseten (tsimane / chimane),1,Desiderativa correferencial,6,Afijo
5,Sintaxis Compleja,21,Moseten (tsimane / chimane),2,Manera,1,Yuxtaposicion
5,Sintaxis Compleja,21,Moseten (tsimane / chimane),4,Tiempo,2,Conjuncion
5,Sintaxis Compleja,22,Moseten (tsimane / chimane),1,Desiderativa correferencial,6,Afijo
5,Sintaxis Compleja,22,Moseten (tsimane / chimane),2,Manera,2,Conjuncion
5,Sintaxis Compleja,23,Moseten (tsimane / chimane),1,Desiderativa correferencial,1,Yuxtaposicion
5,Sintaxis Compleja,23,Moseten (tsimane / chimane),2,Manera,1,Yuxtaposicion
5,Sintaxis Compleja,23,Moseten (tsimane / chimane),4,Tiempo,2,Conjuncion
5,Sintaxis Compleja,25,Moseten (tsimane / chimane),1,Desiderativa correferencial,1,Yuxtaposicion
5,Sintaxis Compleja,25,Moseten (tsimane / chimane),2,Manera,1,Yuxtaposicion
5,Sintaxis Compleja,25,Moseten (tsimane / chimane),4,Tiempo,2,Conjuncion
5,Sintaxis Compleja,26,Moseten (tsimane / chimane),1,Desiderativa correferencial,1,Yuxtaposicion
5,Sintaxis Compleja,26,Moseten (tsimane / chimane),1,Desiderativa correferencial,6,Afijo
